_step,train_accuracy,train_ADD,train_loss,train_mAP,_runtime,current_lr,train_loss_affinities,train_loss_belief,epoch,_timestamp,val_mAP,val_accuracy,val_ADD,val_loss
76,0.15384662910241204,52.70184454276245,0.0005742969852913621,0.38123539203044093,4159.572533303,4.891692886255907e-05,0.0006528707084227751,0.00016524108761968755,39.0,1744953637.3601272,,,,
77,,,,,4165.243180118,,,,,1744953643.0308614,0.40835339117208086,0.08599537037037036,48.27369602460044,0.0008254026456381238
78,0.15427133217638359,53.11149436966792,0.0005721981222683306,0.37525760250880985,4265.888394585,4.8859627221815516e-05,0.0006500876378566292,0.0001647695361469206,40.0,1744953743.6761084,,,,
79,,,,,4271.825275143,,,,,1744953749.6129706,0.34948925363249794,0.15196759259259257,48.252748332490796,0.0007976654063289365
80,0.15669689930143668,53.076804903735955,0.0005773096076076937,0.379595937501522,4372.483096132,4.880088464923125e-05,0.0006568630303014269,0.00016591872906418406,41.0,1744953850.270734,,,,
81,,,,,4378.2065157,,,,,1744953855.994285,0.35626471656688474,0.21102843915343913,48.34211845552706,0.0008135846084249872
82,0.16371914495555262,52.74056466206677,0.0005699554133043356,0.37489520731054893,4479.928628046,4.874070476832485e-05,0.000649897512475201,0.0001633377703334689,42.0,1744953957.716349,,,,
83,,,,,4485.62389323,,,,,1744953963.4007514,0.40613234440154206,0.15892857142857145,48.6574494919111,0.0008051639832999735
84,0.1819509431337229,53.06458234205435,0.0005753780934740905,0.37751620110024664,4586.254974015,4.8679091291274845e-05,0.0006593656009460842,0.00016379686158640952,43.0,1744954064.04245,,,,
85,,,,,4591.977290483,,,,,1744954069.7650652,0.3562481324953135,0.24039351851851853,46.47533110647367,0.0008623836550950294
86,0.17537399499143272,53.21254910723592,0.0005805178827546484,0.38277587500239396,4692.466712181,4.861604801869073e-05,0.0006591588032126984,0.0001672923210330947,44.0,1744954170.2544453,,,,
87,,,,,4698.225208184,,,,,1744954176.0128953,0.4039255605272303,0.15148809523809526,48.367152610460636,0.0008193853635540498
88,0.18225642729522723,52.98253083112985,0.0005634673643240779,0.37824423702821697,4799.673143716,4.855157883937852e-05,0.0006447447193753358,0.0001607300030909399,45.0,1744954277.4608214,,,,
89,,,,,4806.636616053,,,,,1744954284.4243026,0.38759766816586577,0.17781084656084656,48.673903563321744,0.0007651034504219535
90,0.18490052428862233,53.2445547461864,0.0005746322358358532,0.37788440768678444,4908.514035482,4.8485687730100855e-05,0.0006556747255646342,0.00016452991574015833,46.0,1744954386.3017557,,,,
91,,,,,4914.673429754,,,,,1744954392.4611106,0.4099448855616226,0.1968253968253968,47.701958912314836,0.0008718440104054199
92,0.19078755876279602,53.26423120299449,0.0005664909991777081,0.383678946791653,5016.547056469,4.841837875533175e-05,0.0006499009048839653,0.0001610270314247122,47.0,1744954494.334733,,,,
93,,,,,5022.940026364,,,,,1744954500.7277827,0.35920571480456204,0.20251322751322753,48.172347522135716,0.0008233639001402826
94,0.17690301758856525,53.33728843172971,0.000569598187399975,0.37902074805481295,5123.493255899,4.8349656067005804e-05,0.000649885652405359,0.00016310357429551994,48.0,1744954601.280914,,,,
95,,,,,5130.013988377,,,,,1744954607.801647,0.3692071074919467,0.22126322751322752,48.59155820740108,0.0008140833981867347
96,0.1877665835566686,53.47394154153357,0.0005627450645276515,0.383916670724531,5231.110865187,4.827952390426216e-05,0.0006440536786464052,0.00016047881901250935,49.0,1744954708.898569,,,,
97,,,,,5237.1886692,,,,,1744954714.976362,0.37936604780722327,0.10975529100529101,49.28270575553072,0.0008242339854838238
98,0.17114572807287318,53.61069091327701,0.0005656634440837806,0.38852938861947883,5337.784968555,4.820798659318296e-05,0.0006471874002405372,0.00016137983015484882,50.0,1744954815.5726435,,,,
99,,,,,5343.815703712,,,,,1744954821.6034498,0.394462589499015,0.17347883597883598,48.793444277654565,0.0008128117520495185
100,0.17459987295520116,53.6485470675407,0.0005663143235981278,0.39162091909674984,5444.9620958,4.8135048546526525e-05,0.0006467810960600875,0.0001619491835998527,51.0,1744954922.7498162,,,,
101,,,,,5450.631826237,,,,,1744954928.4162512,0.3619163521534294,0.2397156084656085,47.376709341739975,0.0008095737707446373
102,0.17773800763001038,53.84577750879821,0.0005675303219242545,0.38678933128773413,5551.569036383,4.806071426345515e-05,0.0006486983135843059,0.00016212077698777214,52.0,1744955029.3567846,,,,
103,,,,,5557.284707335,,,,,1744955035.0724423,0.3776976265919363,0.17453703703703702,49.67028609451863,0.0008929182880646771
104,0.15634381910578032,53.5225024200147,0.0005665082281274767,0.38927430911684047,5658.019860973,4.798498832925754e-05,0.0006475227776611575,0.00016183122621519404,53.0,1744955135.8075123,,,,
105,,,,,5663.721251604,,,,,1744955141.5089438,0.35962793971353213,0.1515376984126984,49.02356565557997,0.0007952381496406382
106,0.16156931447065886,53.09360225107716,0.0005568769905224005,0.38148399956961154,5764.803791676,4.790787541506604e-05,0.0006358546425059796,0.00015929977918496138,54.0,1744955242.5914662,,,,
107,,,,,5770.898019668,,,,,1744955248.6857548,0.3520995616262607,0.21924603174603172,48.09344382185866,0.0007953646487467701
108,0.17063361305156477,53.983222257062195,0.0005595108195459901,0.3847376291015037,5870.931252974,4.782938027756841e-05,0.0006379460253267221,0.00016035853793038373,55.0,1744955348.718986,,,,
109,,,,,5876.62007239,,,,,1744955354.407722,0.38341868477833657,0.16833664021164016,47.464378656938095,0.0008355220918366242
110,0.15881949936294537,53.78218996233677,0.0005711217161667371,0.3922928787308595,5978.468717519,4.7749507758714496e-05,0.0006511839186636817,0.00016368650459975263,56.0,1744955456.256424,,,,
111,,,,,5984.787602319,,,,,1744955462.5753546,0.35318929531414733,0.18913690476190473,47.894162818917266,0.0008491373349291583
112,0.15543377377971093,53.6130308354697,0.0005645800917989366,0.3857529698201719,6085.88085857,4.766826278541748e-05,0.0006446506116734784,0.00016150319062420283,57.0,1744955563.6685977,,,,
113,,,,,6092.387717342,,,,,1744955570.1754322,0.3619501139225549,0.1202876984126984,46.71401665283675,0.0008055407254557524
114,0.15325717052560667,53.73942015455771,0.0005698099147629496,0.39009541237356515,6192.569091479,4.758565036925002e-05,0.0006489251090671032,0.00016356490643983342,58.0,1744955670.3567343,,,,
115,,,,,6198.85735347,,,,,1744955676.6450758,0.3544321987190169,0.13404431216931217,49.70523526597505,0.0008151520326334451
116,0.1582494910885579,54.233155383653646,0.0005648072582778928,0.3862136233088701,6298.896422697,4.750167560613509e-05,0.0006480605846512864,0.00016051797728423772,59.0,1744955776.6841407,,,,
117,,,,,6304.547671397,,,,,1744955782.3354151,0.36851857485261125,0.11800595238095238,50.65155548175987,0.0007611888272333003
118,0.15413243413441122,53.87956013233968,0.0005609572494694187,0.387701532736007,6405.292049897,4.741634367603162e-05,0.0006420223273956665,0.00015996405863106993,60.0,1744955883.0797539,,,,
119,,,,,6411.168426149,,,,,1744955888.9561799,0.412888682008153,0.11620370370370368,48.930186918700876,0.0008310661817501698
120,0.16371960260972718,53.543697806865744,0.0005531583273007776,0.39242261027867464,6511.236692601,4.7329659842615016e-05,0.000635294781751712,0.0001570072902163103,61.0,1744955989.0243907,,,,
121,,,,,6516.919534188,,,,,1744955994.7071452,0.3546225356546548,0.12466931216931218,48.14725997168571,0.000839116916592632
122,0.16600581403863332,53.80351745047104,0.0005564184406162422,0.3828737636097711,6617.677831484,4.724162945295245e-05,0.0006383046934760616,0.000158177395452732,62.0,1744956095.4655538,,,,
123,,,,,6623.649517233,,,,,1744956101.4372458,0.4008689996087541,0.200082671957672,48.719191809247526,0.0008810036233626306
124,0.17503967861693248,54.04778752960906,0.0005651130442494307,0.38576953246530266,6724.279092884,4.7152257937173e-05,0.0006482152291490726,0.00016067028688579663,63.0,1744956202.0667276,,,,
125,,,,,6730.341304442,,,,,1744956208.1290212,0.37747775982327314,0.22761243386243382,49.53872645374912,0.0008397712510833074
126,0.16764696190852774,54.08712238376066,0.0005620241570543312,0.3895216945233585,6830.292011208,4.706155080813274e-05,0.000645538830128747,0.00015950316187902437,64.0,1744956308.0797374,,,,
127,,,,,6836.793877266,,,,,1744956314.5816112,0.3869319749681087,0.1537533068783069,48.77369655370749,0.0008508221667614721
128,0.1658799591406353,54.354004325358346,0.0005560356196019387,0.3893708822769842,6936.908068623,4.6969513661074664e-05,0.0006373022702436404,0.0001582563218560809,65.0,1744956414.695777,,,,
129,,,,,6943.094926565,,,,,1744956420.882681,0.3987599909540904,0.16810515873015874,47.599881490421964,0.0008227368789015426
130,0.1705171400641448,53.261904791026375,0.0005655042542098256,0.39345571164434706,7045.254986309,4.687615217328354e-05,0.0006470234831173663,0.00016132834130998377,66.0,1744956523.0427213,,,,
131,,,,,7050.896027174,,,,,1744956528.6837757,0.41263425884755733,0.13368055555555552,48.43782313588974,0.0008290452006760807
132,0.14605346499128627,53.79986555174339,0.0005580954776921068,0.3981858108102301,7152.031288263,4.67814721037357e-05,0.0006400269254863103,0.00015872134327340798,67.0,1744956629.8189352,,,,
133,,,,,7157.744699935,,,,,1744956635.5324073,0.39122866590991784,0.16235119047619045,48.623305809405835,0.0007995245645620994
134,0.15336723635458313,54.033862398141046,0.0005540969614618958,0.38884980010869286,7258.620110063,4.668547929274381e-05,0.0006345010975092397,0.00015789760751347306,68.0,1744956736.4078567,,,,
135,,,,,7264.335763837,,,,,1744956742.1235468,0.3798604534709896,0.1452546296296296,50.485024802818344,0.000825754652309808
136,0.15399719732583514,54.88122734737781,0.0005724257355584064,0.3836139097156159,7364.960943263,4.658817966159663e-05,0.0006545331699689155,0.0001634394336641796,69.0,1744956842.7485938,,,,
137,,,,,7370.811932191,,,,,1744956848.5955477,0.3645979126507352,0.1530919312169312,48.61763618513073,0.0008386520175485029
138,0.15832225810230952,53.96969670635399,0.0005653164824064874,0.3920888922807349,7471.197924679,4.648957921219373e-05,0.0006485704543463408,0.00016068750404126385,70.0,1744956948.9855435,,,,
139,,,,,7477.244557916,,,,,1744956955.0323317,0.3907845661489241,0.1644510582010582,48.09550140848474,0.0008351111900992692
140,0.1686652424468755,54.04394054632307,0.0005626606033473637,0.38053729020699073,7578.145068185,4.638968402667527e-05,0.0006499719618342393,0.00015844974824367423,71.0,1744957055.9328203,,,,
141,,,,,7583.805093276,,,,,1744957061.5928383,0.38791509735137114,0.1459490740740741,48.599672288537015,0.0007971594293069627
142,0.1763577226396028,54.06535697464621,0.0005480310972034269,0.38551310662426874,7684.35817169,4.628850026704685e-05,0.000627381439893291,0.00015622691968161765,72.0,1744957162.145923,,,,
143,,,,,7690.396401255,,,,,1744957168.184092,0.3517873488970258,0.20853174603174607,48.998183691398395,0.0007841360001336961
144,0.17029105890192286,54.22872403915334,0.0005606952503661616,0.402155306284572,7790.703821097,4.618603417479938e-05,0.000641535992238644,0.00015995150265860574,73.0,1744957268.4863713,,,,
145,,,,,7796.383791191,,,,,1744957274.1715045,0.3791844596397104,0.16319444444444445,47.17152231729206,0.0008111334006701197
146,0.17596185177862722,53.940314779107055,0.000562394516864871,0.3889083105806908,7896.734989757,4.608229207052408e-05,0.0006447481679203142,0.0001600136229980926,74.0,1744957374.5225964,,,,
147,,,,,7902.507971795,,,,,1744957380.295715,0.39127606495284084,0.10699404761904763,48.88143480062543,0.0007930632924572343
148,0.16907713120395998,54.103849557593335,0.0005668529411454709,0.38778114178432194,8005.48123279,4.597728035352263e-05,0.000649063329579428,0.00016154751870980043,75.0,1744957483.268954,,,,
149,,,,,8011.942957772,,,,,1744957489.7306986,0.3914202343940352,0.21711309523809524,49.86536257477471,0.00084290227996895
150,0.16147892777118755,53.91988561484711,0.0005618199409653509,0.40029314044015973,8114.848933711,4.587100550141236e-05,0.0006447308157194485,0.0001596363542903483,76.0,1744957592.6366556,,,,
151,,,,,8121.324487273,,,,,1744957599.1122382,0.399265586285023,0.15894510582010582,49.33580859585376,0.0008188120693722297
152,0.14623103481100713,54.536683789915244,0.0005627754312157764,0.401292316936709,8223.363216693,4.576347406972676e-05,0.0006489321781907337,0.00015887289414276765,77.0,1744957701.1509185,,,,
153,,,,,8229.951765106,,,,,1744957707.7394779,0.41783722990915073,0.09206349206349207,50.54582123586633,0.0008363542285570432
154,0.1567188667018145,54.28527906823968,0.0005527884097441739,0.3974837109808709,8331.709646612,4.5654692691511064e-05,0.0006352655047482854,0.00015677043936009025,78.0,1744957809.497264,,,,
155,,,,,8338.782798425,,,,,1744957816.570558,0.40448727906636545,0.08943452380952382,49.70796156223976,0.0007820993417962676
156,0.1673979980375789,54.44072973075178,0.0005565911684321153,0.38925691114456046,8440.747850272,4.554466807691307e-05,0.0006386592082705786,0.00015817437740622812,79.0,1744957918.524352,,,,
157,,,,,8446.935336079,,,,,1744957924.723047,0.3409928318167107,0.1460813492063492,48.673067887179265,0.0008033042429902014
158,0.15826047478874683,54.0016654882681,0.0005585230922979366,0.38973849141490735,8547.372783157,4.543340701276928e-05,0.0006421154029990523,0.00015831026013524626,80.0,1744958025.1604319,,,,
159,,,,,8553.045199129,,,,,1744958030.8329737,0.389547208765815,0.20815145502645505,50.04521438532222,0.0008087730162688309
160,0.16083409303926305,55.0167253021522,0.0005568155434290842,0.3915561894364089,8653.794968618,4.532091636218621e-05,0.0006415954806752424,0.0001573452019228789,81.0,1744958131.5826938,,,,
161,,,,,8660.082728761,,,,,1744958137.8704906,0.388444100021112,0.13247354497354497,49.5921016860027,0.0008082803854319666
162,0.1416146771524391,54.397150933635956,0.0005582143768860405,0.39976389042307825,8760.321569023,4.5207203064117065e-05,0.000637800313012005,0.00015954281460515347,82.0,1744958238.1093135,,,,
163,,,,,8766.667838436,,,,,1744958244.4554787,0.3693424800282476,0.11200396825396827,49.68552071905783,0.0007857688469812274
164,0.13120144289208147,54.349504734277104,0.0005513262626130027,0.4018412465753484,8866.908737448,4.509227413293372e-05,0.0006319467751789851,0.00015690191798562557,83.0,1744958344.6964707,,,,
165,,,,,8872.831216305,,,,,1744958350.6189435,0.40113467157761096,0.11651785714285715,48.88910118756805,0.0008430721798157763
166,0.15266199127161958,54.86175251517873,0.000553911792224578,0.39436674121263754,8974.428594529,4.4976136657993994e-05,0.0006357606368228873,0.00015735431515041646,84.0,1744958452.2163289,,,,
167,,,,,8980.571829848,,,,,1744958458.3521852,0.39744849510620284,0.11041666666666668,48.97025689608269,0.0007844704613533048
168,0.14269085094386597,54.56705871043074,0.0005619640218084049,0.393823341829944,9080.59185028,4.485879780320441e-05,0.0006459400867107009,0.00015932931913269246,85.0,1744958558.336885,,,,
169,,,,,9086.325091581,,,,,1744958564.1128476,0.3830672083698298,0.11927910052910054,50.29785847176658,0.0007906698655071003
170,0.14641958833091692,54.090276853658324,0.0005599353302956238,0.3977163461400774,9186.225153977,4.4740264806578244e-05,0.0006430935782870921,0.00015892569452430555,86.0,1744958664.012825,,,,
171,,,,,9191.956862026,,,,,1744958669.74463,0.3915112701350085,0.10094246031746033,49.84572329576278,0.000813985645349714
172,0.1546273871241744,54.89165846227521,0.00055929351139406,0.3867712939233335,9292.340921229,4.4620544979789076e-05,0.0006435996744271328,0.00015832911514502277,87.0,1744958770.1285863,,,,
173,,,,,9298.760545324,,,,,1744958776.5483034,0.3508088540247802,0.1319940476190476,49.555913015627674,0.0008085712851468651
174,0.16761561259757188,54.60900159447319,0.0005529517183797865,0.38861165940849995,9398.445792447,4.449964570771975e-05,0.0006365519412834648,0.00015645049872507383,88.0,1744958876.2334766,,,,
175,,,,,9404.231248585,,,,,1744958882.0190167,0.35146705470163236,0.17581018518518515,49.8368342329028,0.0007899229253997051
176,0.16414361920243692,54.277719606754616,0.0005573509341798511,0.3927338477756504,9504.12695717,4.4377574448006834e-05,0.0006397874968696478,0.00015830479073835357,89.0,1744958981.914628,,,,
177,,,,,9509.868680367,,,,,1744958987.6564012,0.40473661614417056,0.142989417989418,49.20305133580657,0.0008169910232979982
178,0.15755111081821246,53.93369696302078,0.0005600902597209459,0.3917329173127073,9610.425385814,4.425433873058066e-05,0.0006486757549049591,0.00015716825513909918,90.0,1744959088.2131252,,,,
