_step,train_accuracy,train_ADD,train_loss,train_mAP,_runtime,current_lr,train_loss_affinities,train_loss_belief,epoch,_timestamp,val_mAP,val_accuracy,val_ADD,val_loss
40,0.15240845085892535,54.96704450803417,0.0009304808825171582,0.38162502526812053,3608.286412179,4.969836434458086e-05,0.0010152715175442424,0.0002818967485937101,21.0,1745012267.560412,,,,
41,,,,,3615.530042741,,,,,1745012274.804065,0.378384643633624,0.15375330687830685,52.622114397186984,0.0013283302236924924
42,0.16487563705461097,55.028775115641324,0.0009225884570948966,0.3865586340566192,3783.080810346,4.966751680082413e-05,0.00100730931190807,0.0002792891996040165,22.0,1745012442.3548803,,,,
43,,,,,3790.593515015,,,,,1745012449.8603184,0.3752000681238972,0.15965608465608463,50.83882989522235,0.0012528349623261463
44,0.15916617240015815,55.00298031189276,0.0009406910657392171,0.39130672580773485,3959.154614643,4.963517849079195e-05,0.0010270529277075838,0.0002847764027587493,23.0,1745012618.4286218,,,,
45,,,,,3967.262341812,,,,,1745012626.5364351,0.360659676874631,0.10772156084656084,47.69824274576105,0.0012448904204315373
46,0.16079931132199815,54.80146499414058,0.0009041103191368839,0.3961664948250812,4140.827684357,4.960135140926362e-05,0.0009892424591319816,0.0002729927257591613,24.0,1745012800.1017337,,,,
47,,,,,4148.376809793,,,,,1745012807.6508121,0.40449781932884143,0.1409722222222222,51.85322161722774,0.0012279009235845436
48,0.14207507725202465,54.81791149503373,0.0009094029656707498,0.3950661212900987,4320.205944708,4.956603764285287e-05,0.0009957441166905004,0.00027435393842414446,25.0,1745012979.4800048,,,,
49,,,,,4327.842099821,,,,,1745012987.1161208,0.40977310869452066,0.1624503968253968,52.94329617437541,0.0013025937285939498
50,0.17477584098531113,54.655777274704576,0.0009125096806709479,0.40570891423048877,4496.538427346,4.9529239369879136e-05,0.001000377492485336,0.000274880623659931,26.0,1745013155.8124843,,,,
51,,,,,4503.752877308,,,,,1745013163.0268846,0.39661236213125006,0.09588293650793651,51.42307952834306,0.0013205404670554258
52,0.1734218711099395,54.37587567311815,0.000903363818107206,0.3956330136654886,4671.548692247,4.9490958860233254e-05,0.0009901059063953544,0.0002722072406664484,27.0,1745013330.8227625,,,,
53,,,,,4679.088724063,,,,,1745013338.3628085,0.4156947122216354,0.1378968253968254,50.00512253562795,0.0012165317339600907
54,0.16924348849640466,54.48630717660666,0.0009129289970600653,0.39670153549024983,4848.02211301,4.945119847523737e-05,0.0010011380634045235,0.0002749066454361713,28.0,1745013507.2961757,,,,
55,,,,,4855.525219941,,,,,1745013514.7992518,0.39999851473688813,0.08330026455026457,48.738206218449406,0.00117093480713222
56,0.16343036517141893,54.53830048168496,0.0009094512784435974,0.4072987343270248,5023.854200027,4.9409960667499307e-05,0.0009974116217958148,0.0002738303131298775,29.0,1745013683.128267,,,,
57,,,,,5031.239714711,,,,,1745013690.5138104,0.4256328856376641,0.11919642857142856,50.2940259281423,0.0012689236152384961
58,0.160896105179913,54.495073902974596,0.0008996564677826981,0.4017872907086941,5200.158148921,4.936724798076131e-05,0.0009869314399564447,0.0002707938313172646,30.0,1745013859.4320893,,,,
59,,,,,5208.030512487,,,,,1745013867.304467,0.42261158355973016,0.2606646825396825,49.46533194031459,0.001265891506114886
60,0.1783464588550591,54.039585944688234,0.0009087719001684642,0.403223600734565,5377.186870979,4.932306304974307e-05,0.0009993057175178173,0.00027274602646707455,31.0,1745014036.4608638,,,,
61,,,,,5385.198471491,,,,,1745014044.47248,0.40933870844443976,0.089864417989418,51.35435110965258,0.0012738514203755628
62,0.17479346067103083,54.16867226279947,0.0008963740739832199,0.40326353091885936,5554.346471822,4.927740859997928e-05,0.0009857061005436097,0.0002690140148409347,32.0,1745014213.6205444,,,,
63,,,,,5561.890337589,,,,,1745014221.1644347,0.36082398849018205,0.19067460317460316,47.54150096180064,0.0012458276025773514
64,0.16646049346103714,54.16921816168964,0.0009142126025486194,0.4021205144886583,5730.210819871,4.923028744765145e-05,0.0010046355181466456,0.00027459656385318755,33.0,1745014389.4848843,,,,
65,,,,,5737.960692914,,,,,1745014397.2347534,0.3938703570338719,0.1760251322751323,49.541377284245115,0.0013074746793357744
66,0.1545797910900224,54.265626188067074,0.0009007749105869955,0.395810452223476,5908.421145438,4.918170249941421e-05,0.0009904419939080087,0.00027036927367524936,34.0,1745014567.6950822,,,,
67,,,,,5915.947646217,,,,,1745014575.2217464,0.3848284260980809,0.16757605820105817,49.42901375858548,0.0012751971177446346
68,0.1754527115094533,54.0785514691992,0.0009033987126677725,0.39924165311578425,6090.893441683,4.9131656752216034e-05,0.0009942481381689395,0.0002708497611114762,35.0,1745014750.1620245,,,,
69,,,,,6098.605954092,,,,,1745014757.8800309,0.42028256187920365,0.16076388888888885,49.60574662353515,0.0012232068499239783
70,0.18396874038926234,53.60248506950873,0.0009016364836051158,0.4087069676726084,6267.534552826,4.908015329311434e-05,0.0009912687328518153,0.00027066807537480487,36.0,1745014926.8086174,,,,
71,,,,,6275.439468698,,,,,1745014934.7134647,0.4126853086137413,0.17432208994708992,46.519939945343054,0.001244593328530235
72,0.1862734868122373,54.018295884753186,0.0009094931339982606,0.4046981719735339,6444.452690724,4.902719529908509e-05,0.0010004914347065805,0.0002728316121841565,37.0,1745015103.7266576,,,,
73,,,,,6452.134752999,,,,,1745015111.4086711,0.41951443621365475,0.14275793650793653,48.16433970716998,0.0012913011430230523
74,0.16573648455691753,53.586249705087525,0.0008912695388664289,0.3994595275557933,6620.573517729,4.8972786036826805e-05,0.0009821341785244326,0.0002668016323530997,38.0,1745015279.8399823,,,,
75,,,,,6628.130327523,,,,,1745015287.4043908,0.41643771035468646,0.2654265873015873,49.124996213195594,0.0012845582982880018
76,0.19112256161855803,54.41730618354671,0.0009085626291273513,0.4008200285516816,6796.759629195,4.891692886255907e-05,0.0010008704653871494,0.00027208493352789774,39.0,1745015456.0337012,,,,
77,,,,,6804.017864798,,,,,1745015463.2918625,0.4212254134628054,0.1348048941798942,50.23749529139509,0.0012418178098631046
78,0.1751108438410732,54.05395325243043,0.0008815192997379367,0.4103653811768491,6972.571820269,4.8859627221815516e-05,0.000970853682362153,0.00026406163858909334,40.0,1745015631.8457649,,,,
79,,,,,6979.949739836,,,,,1745015639.2237997,0.42340130964783473,0.2197916666666667,49.48610286177848,0.0012566074839837494
80,0.17309350423970826,54.85756335859308,0.000893067533636691,0.4093981705268704,7148.389478523,4.880088464923125e-05,0.0009842738670751028,0.0002672870669226424,41.0,1745015807.6635485,,,,
81,,,,,7155.905266375,,,,,1745015815.1793718,0.4049659226663721,0.22379298941798945,49.73129224319354,0.001283758946339644
82,0.1994566729639881,54.60705446429291,0.000905019021717321,0.41156797027728353,7325.89298482,4.874070476832485e-05,0.0009974608770770509,0.0002708590581281495,42.0,1745015985.1670458,,,,
83,,,,,7333.346280192,,,,,1745015992.6203518,0.4297748418930984,0.0845568783068783,51.817460947950345,0.0012357608481709445
84,0.20450391202788396,54.692389884839685,0.0009019504395707964,0.40350771686594233,7502.31350823,4.8679091291274845e-05,0.0009916060781470927,0.00027076493546008743,43.0,1745016161.578513,,,,
85,,,,,7510.252685446,,,,,1745016169.5267727,0.3644757842928468,0.14348544973544972,51.7008257419262,0.0012622410542375985
86,0.1920847795205249,54.484189838939265,0.0008877648415169894,0.4082260471927753,7679.296603301,4.861604801869073e-05,0.0009793210113868515,0.00026540289079071125,44.0,1745016338.570605,,,,
87,,,,,7686.629456977,,,,,1745016345.903477,0.3957729411608245,0.24064153439153435,52.75697558524866,0.0012427068709041037
88,0.20204424966682777,54.772039518576314,0.0008785584761290496,0.40623243350620675,7857.178114975,4.855157883937852e-05,0.0009702152122653941,0.0002623005782886246,45.0,1745016516.452175,,,,
89,,,,,7864.96074043,,,,,1745016524.234827,0.4408397417854343,0.17485119047619047,50.7918279443087,0.001268683558529509
90,0.190079338927698,54.69894346947269,0.000886290662800164,0.40413860919672445,8035.169487642,4.8485687730100855e-05,0.0009802349251065256,0.0002641154685056871,46.0,1745016694.443478,,,,
91,,,,,8042.648747584,,,,,1745016701.9227693,0.4007810356462578,0.199239417989418,47.365538007770084,0.0012749271256671775
92,0.18247289771978384,54.68412664525099,0.0008917119469182082,0.4093940820832684,8211.28552591,4.841837875533175e-05,0.000981824883314519,0.0002671996715376684,47.0,1745016870.5558856,,,,
93,,,,,8218.619023098,,,,,1745016877.8930697,0.37655082540803764,0.16511243386243385,51.64847060190134,0.0011672954812335472
94,0.20217033339191307,54.613274587616836,0.0008880273936965977,0.4023681756373665,8387.008280769,4.8349656067005804e-05,0.0009817350475578254,0.00026477324562785263,48.0,1745017046.2823555,,,,
95,,,,,8394.679002971,,,,,1745017053.9526467,0.39904635689951523,0.10362103174603174,50.501026783254986,0.0012465870628754299
96,0.17662476385044595,54.81552585335494,0.0008794140376008092,0.40548394930823256,8563.389414698,4.827952390426216e-05,0.0009740187069384573,0.00026160312171866353,49.0,1745017222.6633844,,,,
97,,,,,8570.857505925,,,,,1745017230.1283863,0.39406699257873584,0.2010251322751323,48.99655992930025,0.0012364901319545294
98,0.2004474942518636,54.52592140569615,0.000886013933119374,0.41561079777813764,8739.234906654,4.820798659318296e-05,0.00097768961118859,0.0002647794185399353,50.0,1745017398.508964,,,,
99,,,,,8746.879293721,,,,,1745017406.15335,0.4254589706898758,0.1537037037037037,49.386536597282706,0.0012275374583190395
100,0.1914191215236589,54.40302313275331,0.0008729895781079353,0.40686652257268985,8916.294680571,4.8135048546526525e-05,0.0009646135435383302,0.0002604552026895236,51.0,1745017575.5686944,,,,
101,,,,,8924.261572621,,,,,1745017583.535598,0.37264923837905173,0.1919477513227513,49.28957932448676,0.0012719840382314509
102,0.19874250362462106,54.845173351325734,0.0008753176183635336,0.40061475116401707,9092.962297862,4.806071426345515e-05,0.0009684530248388224,0.00026072740491216146,52.0,1745017752.236209,,,,
103,,,,,9100.421576013,,,,,1745017759.695548,0.39097040301137603,0.20459656084656083,50.504785166373544,0.0012198539611528673
104,0.23450062607091077,54.181733052322365,0.0008915710937003091,0.4001894737029154,9268.926599412,4.798498832925754e-05,0.0009864827541773641,0.0002655531464619363,53.0,1745017928.200635,,,,
105,,,,,9276.390305582,,,,,1745017935.664386,0.37617428622951554,0.1658068783068783,49.47632187132139,0.0012146778947984178
106,0.21570202319757484,54.229945416576534,0.0008731626951487012,0.4089297707705899,9444.56465875,4.790787541506604e-05,0.000965399864822414,0.00026030850814642164,54.0,1745018103.8386502,,,,
107,,,,,9451.953992468,,,,,1745018111.2280934,0.4064767438284391,0.34880952380952385,51.33907309905822,0.0012420599897658186
108,0.21719420463365696,54.50802758767414,0.0008728502103246855,0.4115971770434077,9620.166936532,4.782938027756841e-05,0.0009646651480476176,0.00026034509176487813,55.0,1745018279.440966,,,,
109,,,,,9627.57467865,,,,,1745018286.8487775,0.37279026526829717,0.297635582010582,51.594070717433056,0.0012625943747393432
110,0.2432589828361378,55.02062306959804,0.000866363030834309,0.4063497458966794,9793.962539807,4.7749507758714496e-05,0.0009564915717516452,0.00025874483072322387,56.0,1745018453.2365384,,,,
111,,,,,9801.360959736,,,,,1745018460.6350634,0.42717963619824806,0.17567791005291006,50.82700458235764,0.0012267228919968364
112,0.24627149144003635,55.198969445366636,0.0008650160348208562,0.4102843834791432,9966.054304174,4.766826278541748e-05,0.0009593567676308608,0.00025689176829499477,57.0,1745018625.328374,,,,
113,,,,,9973.216582977,,,,,1745018632.4906814,0.39459075625693624,0.15752314814814813,48.486551320338044,0.0013243432372941502
114,0.21698917556346384,54.911488595096486,0.0008651617915681115,0.4242749190647661,10138.074043165,4.758565036925002e-05,0.0009552737164768486,0.0002583499547935943,58.0,1745018797.3480148,,,,
115,,,,,10145.895310417,,,,,1745018805.1692307,0.3719112998075543,0.11109457671957676,49.34000181369533,0.001171810261439532
116,0.22688182820028413,54.98029711221796,0.0008719842153886379,0.4104808071332027,10312.181502423,4.750167560613509e-05,0.0009648722440693727,0.0002596987295585926,59.0,1745018971.4520218,,,,
117,,,,,10320.020021112,,,,,1745018979.2940674,0.3686673524283585,0.1549933862433862,52.630084248941586,0.0012788660574837454
118,0.20943170335222527,55.206217548432775,0.0008816395410223868,0.41025487505832464,10486.538757583,4.741634367603162e-05,0.0009756009699279621,0.0002625593698597629,60.0,1745019145.812826,,,,
119,,,,,10494.031431177,,,,,1745019153.3055315,0.4296447667822842,0.4335648148148149,50.795509763145176,0.0012796706952420728
120,0.2408116771377942,55.158561222344616,0.0008541428604373688,0.41287975427150087,10660.889491932,4.7329659842615016e-05,0.0009486123486968864,0.0002532244578241685,61.0,1745019320.1603928,,,,
121,,,,,10668.192227527,,,,,1745019327.4662352,0.4234527672265272,0.09077380952380952,48.0002768164949,0.0012471539722312065
122,0.2576949972906873,54.78204081693684,0.000881367349778418,0.4233328865898984,10833.005264579,4.724162945295245e-05,0.0009750412790323492,0.0002625644754587749,62.0,1745019492.2792103,,,,
123,,,,,10840.264000731,,,,,1745019499.5380945,0.37834563280212075,0.30064484126984137,50.51184743080954,0.0012472662908424223
124,0.2596722921517801,54.71920063238529,0.0008750782326258241,0.40530325282025453,11004.01538355,4.7152257937173e-05,0.0009676529296750064,0.0002608345133261556,63.0,1745019663.2893922,,,,
125,,,,,11011.662303991,,,,,1745019670.9364073,0.3677025332914407,0.19583333333333333,50.585062053590434,0.0012527835732769397
126,0.21836534166630056,54.94014950925333,0.0008702271918723114,0.4092615460172073,11175.282849559,4.706155080813274e-05,0.0009632132463969184,0.0002590803784944674,64.0,1745019834.5568554,,,,
127,,,,,11182.92406636,,,,,1745019842.19816,0.38756127168282606,0.21177248677248675,50.98450884361242,0.001244695901515938
128,0.22256271692807875,54.81727955419482,0.0008688821180581092,0.41096314108404863,11354.216835982,4.6969513661074664e-05,0.0009623428504645586,0.00025847379563150936,65.0,1745020013.490829,,,,
129,,,,,11361.486235269,,,,,1745020020.7603447,0.403430966043767,0.21044973544973544,48.54034415450938,0.0012244526269136085
130,0.2333219377443873,54.58237384585329,0.0008708934705237132,0.4183948620746089,11530.413045823,4.687615217328354e-05,0.0009649369328736835,0.00025895000306982215,66.0,1745020189.6871107,,,,
131,,,,,11537.590127435,,,,,1745020196.8642368,0.40757640694500225,0.24120370370370373,50.22077061904471,0.0011930352636790346
132,0.28257399352693935,54.86153914551327,0.000869743011641611,0.41862736729955996,11705.417855268,4.67814721037357e-05,0.0009645704936908949,0.00025830517678970664,67.0,1745020364.6918297,,,,
133,,,,,11713.025261433,,,,,1745020372.2993531,0.4307588572878135,0.26441798941798944,53.051047042336904,0.0012009237765423244
134,0.21972960876059927,54.351811258789276,0.0008662056105975327,0.40514883991048267,11883.975488196,4.668547929274381e-05,0.0009592753568634365,0.0002577119545528029,68.0,1745020543.249422,,,,
135,,,,,11891.345823453,,,,,1745020550.6199217,0.3943972379512126,0.12700066137566135,49.62946220494401,0.0012720053782686591
136,0.22057718429184425,54.82593897119262,0.0008562402297399634,0.4102032190991903,12061.799281987,4.658817966159663e-05,0.0009483393595315304,0.0002547136992232682,69.0,1745020721.0733256,,,,
137,,,,,12069.276144053,,,,,1745020728.5501537,0.3793515402308865,0.23991402116402114,53.16261651769887,0.00130124667027433
138,0.21409451290950895,55.37985254663083,0.0008491939649415066,0.4128136188945414,12237.588213356,4.648957921219373e-05,0.0009420824600085351,0.0002521018219450522,70.0,1745020896.8621922,,,,
139,,,,,12245.232373543,,,,,1745020904.5064013,0.4213398857956746,0.227281746031746,52.13887437047412,0.001188218122392538
140,0.20663978406045427,55.83510828330378,0.0008620390587932102,0.4128182887446907,12415.278616493,4.638968402667527e-05,0.0009564605390933073,0.000255872525870916,71.0,1745021074.552611,,,,
141,,,,,12422.95455606,,,,,1745021082.2286518,0.3493896472724296,0.16484788359788358,49.74700488102405,0.0011756735731891933
142,0.17371156620242229,55.55864989258982,0.0008649974453446929,0.4098489052079792,12592.502145354,4.628850026704685e-05,0.0009575398532993548,0.00025748501184190957,72.0,1745021251.7761815,,,,
143,,,,,12600.079479684,,,,,1745021259.3535602,0.3693847027390257,0.13017526455026454,51.18412627168314,0.00123410401422353
144,0.18787321697933598,55.453197298631665,0.0008714173928116948,0.4124156278666256,12767.499795763,4.618603417479938e-05,0.0009652327727924144,0.0002592006690793561,73.0,1745021426.7737577,,,,
145,,,,,12774.721938975,,,,,1745021433.9960282,0.41425915197727264,0.09680886243386241,52.486044592440166,0.001227675687654742
146,0.1685206237277214,55.81687082893438,0.0008627570630299769,0.4112596799116505,12938.482382399,4.608229207052408e-05,0.00095790983041006,0.0002558681006386737,74.0,1745021597.7563856,,,,
147,,,,,12945.593909368,,,,,1745021604.867951,0.39055431179732314,0.15094246031746036,49.55034693340827,0.001223393826789799
148,0.22017971164125769,55.0683359461781,0.0008646906216817766,0.40454119768194285,13109.496513354,4.597728035352263e-05,0.0009601044232851007,0.0002564256069344863,75.0,1745021768.770571,,,,
149,,,,,13116.708390633,,,,,1745021775.9824276,0.4152216970550231,0.1318452380952381,49.566547902198856,0.0011968674731352145
150,0.21289202656590953,54.89667739413575,0.0008669825328979641,0.41208743964605654,13280.572491956,4.587100550141236e-05,0.000960786089266309,0.000257726325786066,76.0,1745021939.846464,,,,
151,,,,,13287.830042395,,,,,1745021947.1041274,0.3926803138069483,0.19533730158730156,50.033690589034784,0.001260964551918386
152,0.22955727450463512,55.186530131499055,0.0008635235416124578,0.41228622710057583,13451.344476213,4.576347406972676e-05,0.0009595742660451985,0.0002558242724450252,77.0,1745022110.6184685,,,,
153,,,,,13458.764246317,,,,,1745022118.038264,0.3983719487900301,0.13831018518518517,51.15502668772816,0.0011777480831369758
154,0.22305080510522385,54.591181841509346,0.0008667614916878092,0.415391065574296,13623.2932774,4.5654692691511064e-05,0.0009627108102965954,0.0002569373909572928,78.0,1745022282.567352,,,,
155,,,,,13630.62302305,,,,,1745022289.89702,0.4155858630813193,0.32397486772486767,50.43211997847701,0.0012638906981529935
156,0.1882441456877993,55.41724613647066,0.000845128682763498,0.40064245370151624,13794.822550395,4.554466807691307e-05,0.0009387897702888503,0.0002504891971871091,79.0,1745022454.0965595,,,,
157,,,,,13802.294039919,,,,,1745022461.568126,0.4087022699313775,0.18171296296296297,52.022770288698844,0.0011772118852518144
158,0.2394529018935899,54.83871401407216,0.0008681191262388038,0.40457271944144446,13967.518972154,4.543340701276928e-05,0.0009655952629686276,0.0002568809968482345,80.0,1745022626.7929904,,,,
159,,,,,13975.50533745,,,,,1745022634.7794104,0.3868528091166873,0.13948412698412702,49.41883135781586,0.0011992972161221718
160,0.19871550202832328,54.88896058734129,0.0008565061780569405,0.4026132239111838,14140.873616818,4.532091636218621e-05,0.000951126075947982,0.0002539620951321009,81.0,1745022800.1372771,,,,
161,,,,,14148.262071713,,,,,1745022807.536104,0.38678800992351337,0.21931216931216935,49.13056956930121,0.0012473436155622558
162,0.18198664015933688,54.99271607546783,0.0008592014401915791,0.40265790135454466,14311.597401633,4.5207203064117065e-05,0.0009516943724630434,0.00025556950331325856,82.0,1745022970.8629737,,,,
163,,,,,14318.905075498,,,,,1745022978.179111,0.37449482272311413,0.1123015873015873,51.05339885410752,0.0011606671559136537
164,0.21183347246020237,55.69871387183617,0.0008544972537415189,0.4023877074278933,14482.237504541,4.509227413293372e-05,0.0009492854403374962,0.00025323635440326406,83.0,1745023141.5115678,,,,
165,,,,,14489.688424219,,,,,1745023148.962516,0.39236154449690486,0.10034722222222225,50.969410562310266,0.001207975465582595
166,0.17092513876074572,55.469394454817795,0.0008588748071773568,0.40492185043734413,14652.964318931,4.4976136657993994e-05,0.0009531768333428668,0.00025485759254858175,84.0,1745023312.238239,,,,
167,,,,,14660.201235891,,,,,1745023319.475275,0.4134956465430613,0.14130291005291004,51.88698953157344,0.0012155516610835634
168,0.17113337141016066,56.01794126283201,0.0008635487913086122,0.40492732772644435,14823.443503831,4.485879780320441e-05,0.0009599324627331991,0.00025572170604109846,85.0,1745023482.717568,,,,
169,,,,,14830.737518581,,,,,1745023490.0049376,0.3876646782939662,0.23662367724867725,51.468339317212205,0.0012018720264590922
170,0.23015977622541484,55.492575834030845,0.0008665410427043539,0.40741501734298224,14994.573896134,4.4740264806578244e-05,0.0009627526191401286,0.00025677649011989574,86.0,1745023653.8479428,,,,
171,,,,,15002.231425992,,,,,1745023661.5054188,0.376357662322079,0.17774470899470898,53.44019689155588,0.0011887991512637762
172,0.18217588016050845,55.36679903057381,0.0008527857565910976,0.4052629757755958,15168.23502521,4.4620544979789076e-05,0.0009490614779727712,0.00025217001190909526,87.0,1745023827.5090747,,,,
173,,,,,15175.960512529,,,,,1745023835.2345338,0.3541733654420525,0.19905753968253967,49.34553228869301,0.0012134794184627633
174,0.1690222127030154,56.01073970361519,0.0008526820340608097,0.3954094821093136,15341.2266391,4.449964570771975e-05,0.0009473516161261902,0.00025267081617525187,88.0,1745024000.5006347,,,,
175,,,,,15348.347261001,,,,,1745024007.6212819,0.42178384944824754,0.08602843915343915,49.83560307388054,0.0011802797837715065
176,0.16475573166088192,55.722465831812706,0.0008561523990404007,0.39575578150790613,15512.116827171,4.4377574448006834e-05,0.0009525003656579241,0.00025326814593621316,89.0,1745024171.39079,,,,
177,,,,,15519.223494465,,,,,1745024178.4974818,0.363288169839712,0.15476190476190477,53.48788241937079,0.0012656189002362745
