_step,train_accuracy,train_ADD,train_loss,train_mAP,_runtime,current_lr,train_loss_affinities,train_loss_belief,epoch,_timestamp,val_mAP,val_accuracy,val_ADD,val_loss
40,0.3096715856481481,41.22911900521756,0.0017374277558701579,0.8117724473548336,2049.649546875,4.8800884649231264e-05,0.001867432493600063,0.0005358076748962048,21.0,1745439024.0957167,,,,
41,,,,,2054.378712219,,,,,1745439028.8248625,0.8564685021245169,0.46991083168967784,47.27862022327926,0.0029965668307760586
42,0.3172670717592593,41.03613210281229,0.001673278558155289,0.8216991214161921,2147.758566243,4.867909129127486e-05,0.0018049238962703385,0.0005138777445608866,22.0,1745439122.2045977,,,,
43,,,,,2152.03936686,,,,,1745439126.4854956,0.8719198963417288,0.493004191321499,47.3833482589066,0.002877101767808199
44,0.32804904513888894,41.328200282711784,0.0016210137888265307,0.8409050066154649,2245.416998898,4.8551578839378525e-05,0.001755269028217299,0.0004955861815687968,23.0,1745439219.8632221,,,,
45,,,,,2249.695148996,,,,,1745439224.1413624,0.8906252801588794,0.49587031558185407,47.36125779308849,0.002825773500192624
46,0.3396882233796296,41.07146246170729,0.0015546002759947442,0.8659210440286538,2343.40139158,4.8418378755331755e-05,0.0016915873777179514,0.0004725377293652855,24.0,1745439317.8049328,,,,
47,,,,,2348.071386635,,,,,1745439322.5175848,0.9173949682685831,0.5074169953977646,47.460238501410956,0.0027612260757730557
48,0.3318323206018518,40.7451348540493,0.0014858988080959535,0.8993965229702738,2441.597483772,4.827952390426216e-05,0.0016193884806853021,0.0004508030444412725,25.0,1745439416.0003595,,,,
49,,,,,2445.873136189,,,,,1745439420.319332,0.9478644827833614,0.529349523339908,47.37371490491165,0.002591533093856504
50,0.331202980324074,40.54793100693464,0.001403440400827094,0.9300689049240883,2539.502000804,4.8135048546526525e-05,0.0015463760209968314,0.0004201682604616508,26.0,1745439513.9481552,,,,
51,,,,,2543.904188537,,,,,1745439518.3503518,0.9577736927236115,0.5417591222879685,47.34596906844618,0.0025475867486630496
52,0.33867549189814816,40.52252584667142,0.0013440599694149568,0.9352624852361014,2637.897973883,4.798498832925753e-05,0.0014840540728982888,0.0004013552883407101,27.0,1745439612.3441808,,,,
53,,,,,2642.180737812,,,,,1745439616.626969,0.9597047200786116,0.5290310650887574,47.43049793396655,0.0024436337497228612
54,0.3405888310185185,40.55784922054532,0.0012974908087926452,0.9428261988437754,2735.492852146,4.78293802775684e-05,0.0014392120305274148,0.00038525653162650996,28.0,1745439709.9390213,,,,
55,,,,,2739.822932941,,,,,1745439714.2690334,0.9599437547124743,0.5432281393819856,47.38516429584367,0.0023604865508297314
56,0.34848813657407407,40.62976860511876,0.0012548790327855386,0.9375092055100194,2834.845439641,4.766826278541747e-05,0.0013922520680353045,0.00037250199839036215,29.0,1745439809.249076,,,,
57,,,,,2839.335840193,,,,,1745439813.782007,0.962964349396429,0.5632910092044707,47.37990182541228,0.002262972975866153
58,0.3475332754629629,40.65279892633472,0.0012275450415472732,0.943850750902173,2934.289321762,4.750167560613507e-05,0.0013652400390128604,0.0003632833476331143,30.0,1745439908.735471,,,,
59,,,,,2939.372907375,,,,,1745439913.81908,0.9676145749552965,0.5573943951347797,47.313831951349705,0.002232796225983363
60,0.35720124421296295,40.696411955175904,0.001184719467710238,0.9378534987335365,3034.325432453,4.7329659842614996e-05,0.0013248431609099499,0.0003481985919279396,31.0,1745440008.7283418,,,,
61,,,,,3038.77757053,,,,,1745440013.2237844,0.9673459371777111,0.5603940664036818,47.24448899169996,0.0022355343591278563
62,0.36988932291666665,40.482039089501846,0.0011566204311748152,0.9225690565492357,3133.205400602,4.715225793717298e-05,0.001291346754442202,0.00034063137229480846,32.0,1745440107.609589,,,,
63,,,,,3137.451556601,,,,,1745440111.89772,0.9670784382448705,0.5579799474030243,47.342490251468256,0.002213370126600449
64,0.37569082754629635,40.75000198447138,0.0011233316192374332,0.9280638919427823,3230.541868553,4.696951366107464e-05,0.0012613017373951153,0.0003284538298430562,33.0,1745440204.9879637,,,,
65,,,,,3234.87663665,,,,,1745440209.322827,0.9760024436476387,0.5645545693622617,47.515660399759476,0.00210773424567798
66,0.385105613425926,40.611267191791676,0.0011162789774971315,0.9212659431388186,3328.506411837,4.6781472103735674e-05,0.0012511717184679582,0.0003271287459938321,34.0,1745440302.9525552,,,,
67,,,,,3332.8068255,,,,,1745440307.2530148,0.9648377929033443,0.5469160913872453,47.17799245310001,0.002217361282628889
68,0.3676830150462963,40.64302213234969,0.0012449110708985245,0.8969593359903147,3425.812252547,4.658817966159661e-05,0.0013700900264666416,0.00037324404079299713,35.0,1745440400.258375,,,,
69,,,,,3430.697355676,,,,,1745440405.1357152,0.9711167233446931,0.5721975673898749,47.303321500205264,0.0021522836580585977
70,0.3897135416666667,40.58686838349884,0.0011050801622332074,0.9201177690137676,3524.053487021,4.638968402667525e-05,0.0012350126078672474,0.0003250492398365168,36.0,1745440498.4573913,,,,
71,,,,,3528.301316753,,,,,1745440502.747526,0.9740647824525787,0.5770155325443788,47.31314391620231,0.0020745865140969935
72,0.3741536458333333,40.56542631117927,0.0010702579835196956,0.9327444494360707,3622.169322604,4.6186034174799365e-05,0.0011997267734841443,0.00031359639644961134,37.0,1745440596.5724814,,,,
73,,,,,3626.409127952,,,,,1745440600.855347,0.9764292474652115,0.5690027120315583,47.3913344133058,0.002056623468748652
74,0.39135199652777775,40.60285877658746,0.0010321001402189723,0.9250514081368051,3719.81397994,4.597728035352262e-05,0.001160784798412351,0.00030113849279587155,38.0,1745440694.2601557,,,,
75,,,,,3724.099374453,,,,,1745440698.5456014,0.9792278665749361,0.570327909270217,47.3529834939408,0.002014881340213693
76,0.3866825810185185,40.59575853603959,0.0010271462535456522,0.9234475941150894,3817.277097459,4.5763474069726755e-05,0.001151617847426678,0.0003008915528880607,39.0,1745440791.7232122,,,,
77,,,,,3821.563016105,,,,,1745440796.0091894,0.9800212579986252,0.5788440992767916,47.20814113370745,0.001940358062991156
78,0.3850079571759259,40.49186539235602,0.001027363268804038,0.9275703773647397,3914.939445731,4.554466807691307e-05,0.0011448481785919285,0.000303292785793019,40.0,1745440889.385604,,,,
79,,,,,3919.749059229,,,,,1745440894.1952217,0.9742325462491296,0.5706771860618015,47.22243256406608,0.002045312009823437
80,0.3867766203703704,40.67560457962224,0.0010102122800162761,0.933342177229133,4013.42541892,4.532091636218621e-05,0.0011305612493742955,0.0002966211050988932,41.0,1745440987.829051,,,,
81,,,,,4017.7552099,,,,,1745440992.201437,0.9670992143044823,0.5868877383300461,47.37849189012246,0.0020155054964841558
82,0.39341001157407407,40.62668347437454,0.0009919969732436584,0.9305259362037818,4112.277422216,4.509227413293372e-05,0.0011110687697510001,0.00029097505575919057,42.0,1745441086.6833115,,,,
83,,,,,4116.87921799,,,,,1745441091.325376,0.974418518357592,0.5860556377383301,47.25554104273468,0.0019494650007870335
84,0.39851345486111106,40.46373050017966,0.0009733205362863373,0.9255359813101126,4210.745417993,4.485879780320441e-05,0.0010897322215896565,0.00028563628447955127,43.0,1745441185.1490238,,,,
85,,,,,4215.409481675,,,,,1745441189.8556752,0.9785745656586557,0.584021614069691,47.44837901795095,0.0018795140159244721
86,0.3918583622685185,40.64246407473585,0.0009681291514425539,0.9293359152723717,4309.244471338,4.462054497978908e-05,0.001082275397129706,0.00028466096964621104,44.0,1745441283.6906815,,,,
87,,,,,4313.957645168,,,,,1745441288.4038627,0.9823998375204964,0.5831073307034845,47.217243456972994,0.0018899640462432916
88,0.3802517361111111,40.770069504877284,0.0009555288448609645,0.9379854794693049,4408.065869495,4.437757444800684e-05,0.001069365197326988,0.000280564162585506,45.0,1745441382.5120697,,,,
89,,,,,4412.800732389,,,,,1745441387.2469585,0.9780657429568053,0.5738206771860617,47.31897849568803,0.001912041074739626
90,0.39284215856481486,40.61251450918531,0.0009459152850467944,0.9331572212966671,4506.717655671,4.412994615720077e-05,0.0010540955769101855,0.00027924500027438627,46.0,1745441481.163819,,,,
91,,,,,4511.492503254,,,,,1745441485.938658,0.976620995752043,0.573995315581854,47.30678220166826,0.0019418869991428577
92,0.3842737268518518,40.64065984130821,0.0009272981205867836,0.9416175977615943,4605.39198892,4.387772120594627e-05,0.0010359592619352044,0.00027287899383736657,47.0,1745441579.8380537,,,,
93,,,,,4610.052260612,,,,,1745441584.4985096,0.980912615805756,0.5818129520052596,47.37863693687996,0.0018691119039431214
94,0.3858615451388889,40.538322056064786,0.0009124305906880181,0.9366670686924466,4704.173310239,4.362096182697594e-05,0.0010197715364483884,0.0002683632143998693,48.0,1745441678.5778646,,,,
95,,,,,4708.667556072,,,,,1745441683.11376,0.9807235099940239,0.5851310815253122,47.35919371314675,0.0018861603994782155
96,0.38572410300925924,40.640212174639124,0.0009187946594465757,0.9335289990768981,4802.757452445,4.335973137182459e-05,0.0010172129110287641,0.0002734588020757656,49.0,1745441777.1637902,,,,
97,,,,,4807.491995024,,,,,1745441781.9382305,0.9798482565313447,0.5834976988823141,47.38624352085392,0.0018523765298036428
98,0.39372106481481484,40.640795487798144,0.0009229675084498013,0.9337379703955577,4901.68533811,4.309409429519813e-05,0.0010288016230333597,0.00027237779959250475,50.0,1745441876.0891364,,,,
99,,,,,4906.38984683,,,,,1745441880.8360822,0.9703182149310302,0.5828402366863904,47.28634227160323,0.0019084695153511488
100,0.40210141782407405,40.560378239933755,0.0009128525511187035,0.9270115628409077,5000.753416314,4.2824116139070415e-05,0.0010140777809283462,0.0002705424416490132,51.0,1745441975.1560907,,,,
101,,,,,5005.208514835,,,,,1745441979.6546173,0.9795870361005776,0.5794296515450362,47.291108032964495,0.0018358069848125945
102,0.3854166666666667,40.645471692798374,0.0008726857424335322,0.94718956862801,5099.528741545,4.25498635165117e-05,0.0009726776079332922,0.00025756462500794444,52.0,1745442073.9749022,,,,
103,,,,,5104.075681717,,,,,1745442078.5218933,0.9818376055404202,0.589055309007232,47.38895901071025,0.0018511172921325152
104,0.3892324942129629,40.71416144031607,0.0008849734149407595,0.9342557218211816,5198.1743289,4.227140409525288e-05,0.0009818083115533227,0.00026271283695677994,53.0,1745442172.620531,,,,
105,,,,,5202.457892624,,,,,1745442176.9040244,0.9759393999122049,0.5870829224194608,47.34071968894913,0.0018148406569917614
106,0.3831850405092593,40.60161533993419,0.0008723975737666478,0.9497301006165211,5295.780899039,4.198880658098945e-05,0.0009642489403631771,0.0002601820693598711,54.0,1745442270.2270625,,,,
107,,,,,5300.034822567,,,,,1745442274.4810195,0.9801244144486501,0.5822649572649572,47.25245981644535,0.0018316461668851285
108,0.3880967881944445,40.47425718332459,0.0008731125693884678,0.9378882783980671,5393.425425903,4.170214070042947e-05,0.0009686796176538337,0.00025918184119291256,55.0,1745442367.8297868,,,,
109,,,,,5397.66844481,,,,,1745442372.1146033,0.9811281643488694,0.5850283530571991,47.32520252943076,0.0018211179681552143
110,0.39041521990740746,40.38897959175746,0.0008897492130927276,0.9428923443113539,5490.78142439,4.1411477184089504e-05,0.000984020796022378,0.0002651592097208777,56.0,1745442465.184761,,,,
111,,,,,5495.01724997,,,,,1745442469.463316,0.982817879191853,0.5809089414858646,47.33492267986088,0.001781820641973844
112,0.37892433449074076,40.74521606844592,0.0008684232674568193,0.9443388858480093,5587.966339015,4.11168877488429e-05,0.0009604925351595738,0.0002587846696769702,57.0,1745442562.4125397,,,,
113,,,,,5592.559592702,,,,,1745442567.0057256,0.9850211524017338,0.5956710223537146,47.29996433407567,0.0018003163321946675
114,0.39494357638888883,40.578104256428404,0.0008270068479760085,0.9360250369174178,5686.386842299,4.081844508022478e-05,0.0009211002856318373,0.00024430446819678764,58.0,1745442660.8329704,,,,
115,,,,,5690.68545151,,,,,1745442665.121417,0.977129004283772,0.5902572320841553,47.39963104453876,0.00175543196606808
116,0.38337311921296297,40.59108444146201,0.0008159520428307587,0.9465475533443376,5783.666360941,4.051622281449793e-05,0.0009014560015202733,0.00024348269416805124,59.0,1745442758.1125836,,,,
117,,,,,5787.943180856,,,,,1745442762.3894074,0.9840049170247825,0.5839188856015779,47.17069245752606,0.0017899943139547338
118,0.3912796585648148,40.48519130865727,0.0008293927239719778,0.9424138341580115,5881.277500127,4.021029552048416e-05,0.0009152816517598694,0.0002478346000316378,60.0,1745442855.682227,,,,
119,,,,,5885.53624868,,,,,1745442859.9823277,0.9855387972934134,0.5847304404996713,47.263541467290295,0.0017781426968912666
120,0.3882233796296296,40.58805467147171,0.0008190106202164316,0.9428304049056478,5978.70598537,3.990073868116559e-05,0.0009060852877155412,0.00024397865145147079,61.0,1745442953.1521945,,,,
121,,,,,5982.989395645,,,,,1745442957.4355896,0.9835360574506087,0.5920549802761341,47.398067624883225,0.0017415631669931687
122,0.3965350115740741,40.57056228061984,0.0008309661574458005,0.9376467385134104,6076.549898961,3.9587628675060326e-05,0.000914788810769096,0.0002490478363142756,62.0,1745443050.9961216,,,,
123,,,,,6081.225383294,,,,,1745443055.6646795,0.9837092951676085,0.5876273833004603,47.34774723875275,0.0017563835986388417
124,0.4002242476851852,40.52839560767968,0.000811235876790306,0.9271317877414562,6175.504478713,3.9271042757377206e-05,0.000895791773655219,0.00024222666256719095,63.0,1745443149.9505692,,,,
125,,,,,6180.012685558,,,,,1745443154.4588873,0.9801726453168587,0.6023689184746878,47.702230598699884,0.0017122178911589659
126,0.4080729166666666,40.67849604280163,0.0007960479368193773,0.9302612398123088,6274.569392281,3.895105904095423e-05,0.0008796602036454715,0.00023747855666442775,64.0,1745443248.9728587,,,,
127,,,,,6279.041286682,,,,,1745443253.487225,0.9844657821219917,0.5993692472057857,47.52298545044589,0.0016395187882993084
128,0.39464337384259257,40.63195968419873,0.0008084309050900629,0.9419229228860597,6373.558673327,3.862775647698541e-05,0.0008939344872487709,0.00024097577434076812,65.0,1745443348.0048475,,,,
129,,,,,6378.05962067,,,,,1745443352.5058358,0.9848692344369107,0.5937397271531887,47.375763390176786,0.0016915999138011383
130,0.3798466435185185,40.656980713238745,0.0008191621760488488,0.9473412132162624,6472.129428295,3.830121483554074e-05,0.0009058638213900849,0.0002441535107209347,66.0,1745443446.533461,,,,
131,,,,,6476.45333286,,,,,1745443450.8994904,0.9850419866196761,0.589055309007232,47.29089883027766,0.001697592490997452
132,0.40028573495370373,40.690056874962465,0.0007896815852291184,0.9367035218841796,6569.746241774,3.797151468588409e-05,0.0008733757607842563,0.00023532913837698288,67.0,1745443544.1924264,,,,
133,,,,,6574.028529862,,,,,1745443548.4746659,0.9873793892128132,0.586487097304405,47.25678527110304,0.00174987730749238
134,0.3990451388888888,40.602520710141356,0.0007795177487423643,0.9356739955568475,6667.524735479,3.7638737376593976e-05,0.0008618942631073879,0.0002323804113075312,68.0,1745443641.9709404,,,,
135,,,,,6671.82570362,,,,,1745443646.271952,0.9821096360481081,0.590318869165023,47.372714588315105,0.0017274642506471048
136,0.3994140625,40.483285082056504,0.0007667961121114786,0.939854941039575,6765.366725605,3.730296501549201e-05,0.0008446721145446645,0.00022964003719607717,69.0,1745443739.8129463,,,,
137,,,,,6769.681068449,,,,,1745443744.1272829,0.9786802125492282,0.5930719921104536,47.26503999283279,0.0017453145074586456
138,0.4024522569444445,40.46833545963819,0.0007670927163417219,0.9378229537640138,6862.981372794,3.696428044938404e-05,0.0008472065159367048,0.00022899297318872413,70.0,1745443837.3844328,,,,
139,,,,,6867.225315966,,,,,1745443841.6714358,0.977953510887698,0.5928151709401709,47.29135440808027,0.0016882218904076861
140,0.3999059606481482,40.482864627611164,0.000751165503402973,0.9365001750908709,6960.412311325,3.662276724361889e-05,0.0008310193429942103,0.0002237705556345837,71.0,1745443934.8583398,,,,
141,,,,,6965.088984096,,,,,1745443939.5351222,0.9796854714672878,0.6058205950032874,47.902861162661395,0.0016425539506599307
142,0.4005208333333334,40.650123628050544,0.0007446004769008141,0.9395595465249155,7058.650109339,3.627850966146991e-05,0.0008288108787382953,0.00022013002353560296,72.0,1745444033.0962238,,,,
143,,,,,7062.922777094,,,,,1745444037.3689373,0.9858701880547154,0.6029955621301775,47.28030698971393,0.0016140811718427218
144,0.40063657407407405,40.467908333061466,0.0007567854190710932,0.9428300058758525,7155.906963074,3.5931592643344276e-05,0.000836612998318742,0.00022565261488125544,73.0,1745444130.3531835,,,,
145,,,,,7160.195058256,,,,,1745444134.6412542,0.9855402614288948,0.5878533859303091,47.299069143930105,0.0017212008914122214
146,0.3819733796296297,40.56393506584814,0.0007536118420830463,0.9559494297648996,7253.397305739,3.558210178582516e-05,0.0008353763632840128,0.00022394910720322514,74.0,1745444227.8026264,,,,
147,,,,,7257.621172333,,,,,1745444232.0673597,0.9859343839074776,0.5947259204470743,47.37394127686706,0.001673549279355659
148,0.40158058449074074,40.554341133372475,0.0007277773122041254,0.9370600538406724,7350.949495644,3.523012332055212e-05,0.0008043148067372385,0.0002170799386476574,75.0,1745444325.3540838,,,,
149,,,,,7355.22188121,,,,,1745444329.6680825,0.9867412966364615,0.5939040927021696,47.21679681010779,0.0016865830940122788
150,0.3901728877314815,40.593623934705015,0.000746463055111235,0.9495099126363392,7449.816117956,3.48757440929447e-05,0.0008219466579248546,0.00022365981840266613,76.0,1745444424.2622323,,,,
151,,,,,7454.692222189,,,,,1745444429.1383884,0.9863670706696664,0.5931541748849442,47.31133214875418,0.0016233220230787992
152,0.3877821180555555,40.58221990315088,0.000732162921485724,0.9468248515734597,7549.261719881,3.451905154077461e-05,0.0008097276515400154,0.00021819939620399965,77.0,1745444523.707815,,,,
153,,,,,7554.230073548,,,,,1745444528.676232,0.9862670966552808,0.5977564102564102,47.74037990030663,0.0016077803895593835
154,0.39727647569444446,40.536100754704805,0.0007116582193702925,0.941595905340321,7648.582153273,3.41601336725918e-05,0.0007899352463937248,0.0002111270630848594,78.0,1745444623.0282347,,,,
155,,,,,7653.06544791,,,,,1745444627.5115573,0.982624356818518,0.5998520710059171,47.48678966708021,0.0015945927454875065
156,0.40252097800925923,40.580405996351566,0.0007070779456626042,0.9355017041964435,7747.600006004,3.379907904600964e-05,0.0007817031746981229,0.00021081757458887295,79.0,1745444722.0461998,,,,
157,,,,,7752.421785922,,,,,1745444726.8679748,0.9833932259934599,0.5962052103879028,47.30723093857426,0.001636478745450194
158,0.39136284722222225,40.65702183709161,0.0007279254043169204,0.941925339017898,7846.963434113,3.3435976745854656e-05,0.0008077336362475763,0.00021603905552183277,80.0,1745444821.4096537,,,,
159,,,,,7851.481525493,,,,,1745444825.9276874,0.9866478238049616,0.6019580046022353,47.395366555436496,0.0016204624239785166
160,0.400730613425926,40.617316807443046,0.0007197203813120723,0.9386582585089285,7946.251639863,3.3070916362186205e-05,0.000794563479576027,0.00021495909422810655,81.0,1745444920.6976967,,,,
161,,,,,7950.777373249,,,,,1745444925.2181752,0.982666613745302,0.5934418145956607,47.31700167332539,0.0016574577535860813
162,0.3932978877314815,40.71454328111549,0.0007044060503176297,0.9468848185176576,8045.273496266,3.2703987968191444e-05,0.0007817657555278856,0.0002090154498546326,82.0,1745445019.6796834,,,,
163,,,,,8050.215256846,,,,,1745445024.661442,0.9844161088720812,0.606508875739645,47.24850455934302,0.0016107442072377754
164,0.40086443865740745,40.72191132394186,0.000701020021642762,0.9319999077256721,8145.289435095,3.2335282097961115e-05,0.0007802656000421848,0.00020725814501929563,83.0,1745445119.6922326,,,,
165,,,,,8149.762929607,,,,,1745445124.209043,0.9856991092715899,0.5997082511505588,47.3632855869056,0.0015874973569925015
166,0.4086335358796296,40.54485343924412,0.0006770405100951394,0.9304673496006632,8243.517401319,3.196488972415163e-05,0.0007563426779597648,0.00019924611410715443,84.0,1745445217.9221659,,,,
167,,,,,8247.751179955,,,,,1745445222.1974037,0.9851968513907478,0.5981467784352399,47.54429446007515,0.0015722967666358901
168,0.3997938368055555,40.476721780170344,0.0006753551648216672,0.9435807260444522,8340.933319939,3.159290223553893e-05,0.0007503813028961303,0.00020010967566577164,85.0,1745445315.3385766,,,,
169,,,,,8345.278903691,,,,,1745445319.7250173,0.9836994622822868,0.5974687705456936,47.354488236765214,0.001582585033387519
170,0.39654224537037036,40.669767888028126,0.0006587002872038283,0.946821407443846,8438.71688209,3.121941141446968e-05,0.0007311528723221272,0.00019541590086191718,86.0,1745445413.1630778,,,,
171,,,,,8443.040383227,,,,,1745445417.4866183,0.9863539282599632,0.5999547994740302,47.33736723493967,0.0015912439602498824
172,0.39387297453703707,40.677766260939705,0.0006802529040214722,0.9409732942535026,8536.366113547,3.084450941421529e-05,0.0007532255897785944,0.00020242673981556435,87.0,1745445510.8123162,,,,
173,,,,,8540.650793449,,,,,1745445515.0969286,0.9843467036123633,0.5901853221564759,47.32195481843408,0.001615524121846717
174,0.3889033564814815,40.7202024200107,0.0006669357091595885,0.9527890121780593,8633.697430345,3.0468288736234554e-05,0.0007394193213258405,0.00019815069790638518,88.0,1745445608.1015284,,,,
175,,,,,8637.926388134,,,,,1745445612.3726118,0.9881409518816594,0.5992357001972387,47.24576072978778,0.00158778523417333
176,0.38810763888888894,40.650295101869965,0.0006721164545524516,0.9486400290433782,8731.349396389,3.0090842207350255e-05,0.000746724024793366,0.00019916962605748267,89.0,1745445705.7532487,,,,
177,,,,,8735.604886128,,,,,1745445710.0511339,0.9872752250230892,0.5960202991452992,47.426910210834876,0.0015983214386953758
178,0.40349392361111114,40.67858955635551,0.0006600054176487902,0.9332075781249332,8828.663274701,2.9712262956845527e-05,0.0007341250932768161,0.00019529524674908317,90.0,1745445803.1094298,,,,
179,,,,,8832.962713678,,,,,1745445807.408694,0.9873258200542703,0.6048138560157791,47.299019781223414,0.0015683642928846753
