_step,train_accuracy,train_ADD,train_loss,train_mAP,_runtime,current_lr,train_loss_affinities,train_loss_belief,epoch,_timestamp,val_mAP,val_accuracy,val_ADD,val_loss
12,0.2324833622685185,40.2132867217854,0.00215723582659848,0.5141395686433515,676.890547317,4.9891268132775464e-05,0.0022558890370419247,0.0006861942038085544,7.0,1744856288.6444337,,,,
13,,,,,681.21020832,,,,,1744856292.9641685,0.6030671193025445,0.31493466469428005,47.362637659907556,0.004936525956369364
14,0.2574074074074074,40.3316330333433,0.00212049169713282,0.5420298664175341,773.897645628,4.9852043408651913e-05,0.0022247894456086216,0.0006720646497342386,8.0,1744856385.6114051,,,,
15,,,,,778.156177728,,,,,1744856389.9100294,0.6149317804695238,0.36038173898750814,47.361007527341286,0.004842041991651058
16,0.26297019675925926,40.54629136017714,0.0020774846016138326,0.5237716250691283,871.325617182,4.9806810182204715e-05,0.002189367204118753,0.0006552006674610311,9.0,1744856483.0353727,,,,
17,,,,,875.822458776,,,,,1744856487.5764186,0.5709662886585415,0.3442430966469428,47.56074708073271,0.00479422787276025
18,0.27191478587962964,41.15200730499857,0.002043591444089543,0.4985620946718411,969.186855532,4.975557961405566e-05,0.0021671533919288776,0.0006400098318408709,10.0,1744856580.9407914,,,,
19,,,,,973.68552963,,,,,1744856585.439495,0.5463877386012593,0.3404010519395134,169216.84562411823,0.004654281539842486
20,0.24897641782407404,41.24066375126629,0.00202070661180187,0.5011177823188175,1067.394315563,4.969836434458088e-05,0.002148931214469485,0.0006308273372269468,11.0,1744856679.14822,,,,
21,,,,,1071.870635971,,,,,1744856683.6245928,0.5446586892538107,0.336856919789612,47.662138996679545,0.0046206881256344225
22,0.2355432581018518,41.461613609076316,0.0019975759787485003,0.5078728519557503,1164.564740815,4.963517849079196e-05,0.0021301191103702878,0.0006216776153451064,12.0,1744856776.3186681,,,,
23,,,,,1168.8809903,,,,,1744856780.6348634,0.5659948253199164,0.3370726495726496,47.46645713281559,0.004640734844053021
24,0.21861255787037032,41.26229319626176,0.001977281517611118,0.503889183713494,1260.741647561,4.956603764285287e-05,0.0021122552156157327,0.0006141026053228416,13.0,1744856872.4524336,,,,
25,,,,,1264.947626372,,,,,1744856876.7015219,0.5362086367457188,0.3366617357001972,47.28920080533703,0.0045957365073263645
26,0.22421151620370366,41.294042364463266,0.001957926601608051,0.5018335244277214,1356.85849062,4.9490958860233254e-05,0.0020942924653354566,0.0006071869167499245,14.0,1744856968.6123846,,,,
27,,,,,1361.098197444,,,,,1744856972.8520558,0.5349699612684744,0.35296474358974356,47.51890403912264,0.0045552103636929625
28,0.22179542824074075,41.044541989315704,0.001948444180743536,0.5030721838631866,1452.793701767,4.9409960667499307e-05,0.0020836152543779463,0.0006044243678843486,15.0,1744857064.5062366,,,,
29,,,,,1457.025985888,,,,,1744857068.779865,0.5408677088572792,0.3437191814595661,25291.89109537537,0.004546856221098166
30,0.22333622685185187,41.34363351787969,0.0019416941417148338,0.4988514511579055,1548.776850725,4.932306304974307e-05,0.002082565887394594,0.0006002741327392868,16.0,1744857160.5307658,,,,
31,,,,,1553.053798494,,,,,1744857164.807722,0.5234817893732493,0.3374938362919132,47.66389573299144,0.0045455415160037
32,0.22937282986111113,41.1460854931523,0.0019380095327505842,0.5036284378274727,1644.970425175,4.923028744765145e-05,0.0020805007945455143,0.0005985060937746311,17.0,1744857256.7243369,,,,
33,,,,,1649.238989684,,,,,1744857260.9928493,0.5547917844535564,0.34768450032873105,103.80486413834785,0.004562735665016449
34,0.2312717013888889,41.13211990759484,0.0018956740047926246,0.5157871355078463,1741.353763327,4.913165675221605e-05,0.0020377012215064385,0.0005845489279042937,18.0,1744857353.0639784,,,,
35,,,,,1745.588882441,,,,,1744857357.3428006,0.5689197533387639,0.3653948882314267,47.404425442181356,0.004441833177294869
36,0.24306278935185185,40.79142577237642,0.001879552999889711,0.5730824984324874,1838.110421279,4.90271952990851e-05,0.00202699148649117,0.0005773715094619547,19.0,1744857449.8643112,,,,
37,,,,,1842.389166485,,,,,1744857454.143134,0.6364235176254499,0.38169789612097305,47.45103464157942,0.004440978796292956
38,0.2794994212962963,41.112646233204686,0.0018450272757036146,0.6415389107941947,1935.156637396,4.8916928862559084e-05,0.001993907649011817,0.0005653823056491092,20.0,1744857546.9105392,,,,
39,,,,,1939.47446618,,,,,1744857551.2283902,0.7710248523274272,0.43556870479947407,48.12267867624578,0.00436108151020912
